0 	 796
1 	 674
2 	 664
3 	 659
4 	 659
5 	 659
6 	 659
7 	 658
8 	 658
9 	 653
10 	 652
11 	 648
12 	 648
13 	 648
14 	 648
15 	 648
16 	 648
17 	 648
18 	 648
19 	 624
20 	 624
21 	 624
22 	 620
23 	 620
24 	 614
25 	 614
26 	 614
27 	 614
28 	 614
29 	 614
30 	 614
31 	 614
32 	 614
33 	 614
34 	 614
35 	 614
36 	 614
37 	 614
38 	 589
39 	 589
40 	 589
41 	 589
42 	 588
43 	 575
44 	 575
45 	 575
46 	 575
47 	 575
48 	 575
49 	 568
50 	 568
51 	 568
52 	 568
53 	 568
54 	 568
55 	 568
56 	 568
57 	 561
58 	 561
59 	 561
60 	 560
61 	 560
62 	 560
63 	 560
64 	 560
65 	 552
66 	 552
67 	 552
68 	 552
69 	 552
70 	 550
71 	 549
72 	 543
73 	 543
74 	 543
75 	 543
76 	 543
77 	 543
78 	 543
79 	 543
80 	 543
81 	 541
82 	 541
83 	 539
84 	 539
85 	 539
86 	 539
87 	 534
88 	 534
89 	 534
90 	 533
91 	 533
92 	 532
93 	 530
94 	 530
95 	 530
96 	 530
97 	 528
98 	 528
99 	 528
100 	 528
101 	 528
102 	 524
103 	 524
104 	 524
105 	 524
106 	 524
107 	 524
108 	 524
109 	 524
110 	 524
111 	 523
112 	 523
113 	 523
114 	 521
115 	 521
116 	 517
117 	 517
118 	 517
119 	 517
120 	 517
121 	 517
122 	 517
123 	 517
124 	 517
125 	 516
126 	 513
127 	 513
128 	 513
129 	 513
130 	 513
131 	 513
132 	 513
133 	 513
134 	 513
135 	 510
136 	 510
137 	 510
138 	 510
139 	 510
140 	 510
141 	 510
142 	 510
143 	 510
144 	 510
145 	 510
146 	 510
147 	 509
148 	 509
149 	 509
150 	 509
151 	 509
152 	 509
153 	 509
154 	 509
155 	 509
156 	 509
157 	 506
158 	 506
159 	 506
160 	 506
161 	 505
162 	 505
163 	 505
164 	 505
165 	 505
166 	 505
167 	 503
168 	 503
169 	 503
170 	 503
171 	 503
172 	 503
173 	 501
174 	 501
175 	 501
176 	 501
177 	 500
178 	 500
179 	 500
180 	 500
