0 	 389005825
1 	 163007806
2 	 109008237
3 	 68008610
4 	 40008763
5 	 23008847
6 	 23008721
7 	 23008630
8 	 23008538
9 	 23008453
10 	 23008365
11 	 23008307
12 	 23008216
13 	 22008141
14 	 20008079
15 	 20008028
16 	 20007946
17 	 20007898
18 	 20007828
19 	 20007775
20 	 20007713
21 	 20007652
22 	 20007595
23 	 20007528
24 	 20007472
25 	 19007426
26 	 18007387
27 	 17007345
28 	 17007291
29 	 16007233
30 	 15007184
31 	 14007137
32 	 14007078
33 	 13007021
34 	 13006976
35 	 13006924
36 	 13006885
37 	 12006839
38 	 11006810
39 	 11006770
40 	 11006728
41 	 11006649
42 	 11006596
43 	 11006563
44 	 10006507
45 	 10006455
46 	 10006404
47 	 10006335
48 	 10006283
49 	 10006222
50 	 9006151
51 	 8006108
52 	 8006061
53 	 8006013
54 	 7005975
55 	 7005922
56 	 7005890
57 	 7005853
58 	 6005801
59 	 6005752
60 	 5005717
61 	 5005657
62 	 5005601
63 	 5005560
64 	 5005494
65 	 5005444
66 	 5005378
67 	 5005333
68 	 5005289
69 	 5005231
70 	 5005174
71 	 4005123
72 	 4005060
73 	 4005008
74 	 4004966
75 	 4004900
76 	 4004845
77 	 4004782
78 	 4004726
79 	 4004638
80 	 4004578
81 	 3004514
82 	 3004456
83 	 3004414
84 	 3004359
85 	 3004293
86 	 3004247
87 	 3004166
88 	 3004134
89 	 3004134
90 	 3004134
91 	 3004134
92 	 3004134
93 	 3004134
94 	 3004134
95 	 3004134
96 	 3004134
97 	 3004134
98 	 3004134
99 	 3004134
100 	 3004134
101 	 3004134
102 	 3004134
103 	 3004134
104 	 3004134
105 	 3004134
106 	 3004134
107 	 3004134
108 	 3004134
109 	 3004134
110 	 3004134
111 	 3004134
112 	 3004134
113 	 3004134
114 	 3004134
115 	 3004134
116 	 3004134
117 	 3004134
118 	 3004134
119 	 3004134
120 	 3004134
121 	 3004134
122 	 3004134
123 	 3004134
124 	 3004134
125 	 3004134
126 	 3004134
127 	 3004134
128 	 3004134
129 	 3004134
130 	 3004134
131 	 3004134
132 	 3004134
133 	 3004134
134 	 3004134
135 	 3004134
136 	 3004134
137 	 3004134
138 	 3004134
139 	 2006695
140 	 2006639
141 	 2006579
142 	 2006530
143 	 2006466
144 	 2006395
145 	 2006353
146 	 2006305
147 	 2006260
148 	 2006211
149 	 2006175
150 	 2006135
151 	 2006107
152 	 2006055
153 	 2006024
154 	 1005985
155 	 1005928
156 	 1005895
157 	 1005828
158 	 1005783
159 	 1005737
160 	 1005683
161 	 1005634
162 	 1005578
163 	 1005548
164 	 1005514
165 	 1005461
166 	 1005406
167 	 1005355
168 	 1005314
169 	 1005267
170 	 1005220
171 	 1005154
172 	 1005105
173 	 1005059
174 	 1005006
175 	 1004930
176 	 1004862
177 	 1004801
178 	 1004757
179 	 1004698
180 	 1004647
180	1004647
